isbn,title,authors,publisher,language,published_year,total_pages,cover_url,synopsis,genre_id
9780062439598,The Hating Game,Sally Thorne,PIATKUS,English,2016,379,https://covers.openlibrary.org/b/id/9247684-M.jpg,"For Lucy Hutton and Joshua Templeman, executive assistants to the CEOs of newly merged Bexley-Gamin Publishing, it's hate-at-first-sight. So begins a series of daily passive-aggressive maneuvers, including the staring game, the mirror game, and the HR game, each played with the intensity of the Hunger Games. Their mutual antipathy grows when a new executive position opens at Bexley-Gamin, and both their bosses put their names up for the promotion. Then, the high-stakes games begin!",1
9780593336120,Beach Read,Emily Henry,"Editorial Planeta, S. A.",English,2020,376,https://covers.openlibrary.org/b/id/9426296-M.jpg,"A romance writer who no longer believes in love and a literary writer stuck in a rut engage in a summer-long challenge that may just upend everything they believe about happily ever afters. Augustus Everett is an acclaimed author of literary fiction. January Andrews writes bestselling romance. When she pens a happily ever after, he kills off his entire cast. They're polar opposites. In fact, the only thing they have in common is that for the next three months, they're living in neighboring beach houses, broke, and bogged down with writer's block.",1
9780241992234,People We Meet On Vacation,Emily Henry,Epsilon Yayinevi,English,2021,480,https://covers.openlibrary.org/b/id/10476782-M.jpg,"Poppy and Alex. Alex and Poppy. They have nothing in common. She's a wild child; he wears khakis. She has insatiable wanderlust; he prefers to stay home with a book. And somehow, ever since a fateful car share home from college many years ago, they are the very best of friends. For most of the year they live far apart--she's in New York City, and he's in their small hometown--but every summer, for a decade, they have taken one glorious week of vacation together. Until two years ago, when they ruined everything.",1
9789044366365,Book Lovers,Emily Henry,Thorndike Press,English,2022,408,https://covers.openlibrary.org/b/id/11567819-M.jpg,"Nora Stephens has spent her life being the kind of woman who fixes things for the people she loves. And now she's headed to Sunshine Falls, a small town straight out of a romance novel. The only thing missing is a love interest. Until she bumps into her city nemesis, Charlie Lastra, a bookish editor who is just as infuriating in person as he is over email.",1
9798705893843,The Spanish Love Deception,Elena Armas,Simon & Schuster Audio and Blackstone Publishing,English,2021,480,https://covers.openlibrary.org/b/id/14425253-M.jpg,"Catalina Martín desperately needs a date to her sister's wedding. Especially since her little white lie about her American boyfriend has spiralled out of control. Now everyone she knows—including her ex and his fiancée—will be there and eager to meet him. She only has four weeks to find someone willing to cross the Atlantic and aid in her deception. Enter Aaron Blackford—her tall, handsome, condescending colleague—who surprisingly offers to step in.",1
9781945631832,Things We Never Got Over,Lucy Score,Center Point,English,2022,500,https://covers.openlibrary.org/b/id/14418599-M.jpg,"Bearded, bad-boy barber Knox prefers to live his life the way he takes his coffee: Alone. Unless you count his basset hound, Waylon. Knox doesn't tolerate drama, even when it comes in the form of a stranded runaway bride. Naomi wasn't just running away from her wedding. She was riding to the rescue of her estranged twin to Knockemout, Virginia, a rough-around-the-edges town where disputes are settled the old-fashioned way. Too bad for Naomi her evil twin hasn't changed at all.",1
9780593638446,Happy Place,Emily Henry,Thorndike Press,English,2023,400,https://covers.openlibrary.org/b/id/13233403-M.jpg,"A couple who broke up months ago make a pact to pretend to still be together for their annual weeklong vacation with their best friends. Harriet and Wyn have been the perfect couple since they met in college. Except, now they don't. They broke up six months ago. And still haven't told their best friends. Which is how they find themselves sharing a bedroom at the Maine cottage that has been their friend group's yearly getaway for the last decade.",1
9780593135204,Project Hail Mary,Andy Weir,Ballantine Books,English,2021,496,https://covers.openlibrary.org/b/id/11200092-M.jpg,"Ryland Grace is the sole survivor on a desperate, last-chance mission–and if he fails, humanity and the earth itself will perish. Except that right now, he doesn't know that. He can't even remember his own name, let alone the nature of his assignment or how to complete it. All he knows is that he's been asleep for a very, very long time. And he's just been awakened to find himself millions of miles from home, with nothing but two corpses for company.",3
9789045207957,The Martian,Andy Weir,Ebury Publishing,English,2011,407,https://covers.openlibrary.org/b/id/11447888-M.jpg,"The Martian is a 2011 science fiction novel written by Andy Weir. It was his debut novel under his own name. It was originally self-published in 2011; Crown Publishing purchased the rights and re-released it in 2014. The story follows an American astronaut, Mark Watney, as he becomes stranded alone on Mars in 2035 and must improvise in order to survive.",3
9780765362339,Ender's Game,Orson Scott Card,天下雜誌股份有限公司,English,1985,330,https://covers.openlibrary.org/b/id/12996033-M.jpg,"Ender's Game is a 1985 military science fiction novel by American author Orson Scott Card. Set at an unspecified date in Earth's future, the novel presents an imperiled humankind after two conflicts with the Formics, an insectoid alien species they dub the ""buggers."" In preparation for an anticipated third invasion, children, including the novel's protagonist, Andrew ""Ender"" Wiggin, are trained from a very young age by putting them through increasingly difficult games, including some in zero gravity, where Ender's tactical genius is revealed.",3
9788804686521,The Dark Forest,刘慈欣,Actes Sud,English,2008,574,https://covers.openlibrary.org/b/id/10526598-M.jpg,"In The Dark Forest, Earth is reeling from the revelation of a coming alien invasion-in just four centuries' time. The aliens' human collaborators may have been defeated, but the presence of the sophons, the subatomic particles that allow Trisolaris instant access to all human information, means that Earth's defense plans are totally exposed to the enemy. Only the human mind remains a secret. This is the motivation for the Wallfacer Project, a daring plan that grants four men enormous resources to design secret strategies.",3
9788416858217,Dark Matter,Blake Crouch,Macmillan,English,2016,360,https://covers.openlibrary.org/b/id/7436634-M.jpg,"One night after an evening out, Jason Dessen, forty-year-old physics professor living with his wife and son in Chicago, is kidnapped at gunpoint by a masked man, driven to an abandoned industrial site and injected with a powerful drug. As he wakes, a man Jason's never met smiles down at him and says, ""Welcome back, my friend."" But this life is not the one he knows.",3
9781524759780,Recursion,Blake Crouch,Knopf Doubleday Publishing Group,English,2019,352,https://covers.openlibrary.org/b/id/8748478-M.jpg,Memory makes reality. That's what New York City cop Barry Sutton is learning as he investigates the devastating phenomenon the media has dubbed False Memory Syndrome—a mysterious affliction that drives its victims mad with memories of a life they never lived. That's what neuroscientist Helena Smith believes. It's why she's dedicated her life to creating a technology that will let us preserve our most precious memories.,3
9780307887436,Ready Player One,Ernest Cline,Q,English,2008,462,https://covers.openlibrary.org/b/id/8737626-M.jpg,"In the year 2044, reality is an ugly place. The only time teenage Wade Watts really feels alive is when he's jacked into the virtual utopia known as the OASIS. Wade's devoted his life to studying the puzzles hidden within this world's digital confines--puzzles that are based on their creator's obsession with the pop culture of decades past and that promise massive power and fortune to whoever can unlock them.",3
9781476735115,Wool,Hugh Howey,"Penguin Books, Limited",English,2011,544,https://covers.openlibrary.org/b/id/14369537-M.jpg,"They live beneath the earth in a prison of their own making. There is a view of the outside world, a spoiled and rotten world, their forefathers left behind. But this view fades over time, ruined by the toxic airs that kill any who brave them. So they leave it to the criminals, those who break the rules, and who are sent to cleaning. Why do they do it, these people condemned to death?",3
9782743637552,Station Eleven,Emily St. John Mandel,Subterranean,English,2014,352,https://covers.openlibrary.org/b/id/7369961-M.jpg,"One snowy night Arthur Leander, a famous actor, has a heart attack onstage during a production of King Lear. Jeevan Chaudhary, a paparazzo-turned-EMT, is in the audience and leaps to his aid. That same night, as Jeevan walks home from the theater, a terrible flu begins to spread. Fifteen years later, Kirsten is an actress with the Traveling Symphony. Together, this small troupe moves between the settlements of an altered world, performing Shakespeare and music for scattered communities of survivors.",3
9781664466845,All Systems Red,Martha Wells,Recorded Books,English,2017,158,https://covers.openlibrary.org/b/id/9157148-M.jpg,"The series is about an artificial construct designed as a Security Unit, which manages to override its governor unit, thus enabling it to develop independence. It calls itself Murderbot, and likes to watch unrealistic soap operas. As it spends more time with some caring humans, it starts developing feelings that it does not care for.",3
9780525620808,Mexican Gothic,Silvia Moreno-Garcia,Quercus,English,2020,352,https://covers.openlibrary.org/b/id/10239163-M.jpg,"An isolated mansion. A chillingly charismatic aristocrat. And a brave socialite drawn to expose their treacherous secrets. After receiving a frantic letter from her newly-wed cousin begging for someone to save her from a mysterious doom, Noemí Taboada heads to High Place, a distant house in the Mexican countryside. Noemí is also an unlikely rescuer: She's a glamorous debutante, and her chic gowns and perfect red lipstick are more suited for cocktail parties than amateur sleuthing.",4
9798433601154,The Haunting of Hill House,Shirley Jackson,Diogenes Verlag,English,1959,246,https://covers.openlibrary.org/b/id/4289014-M.jpg,"First published in 1959, Shirley Jackson's The Haunting of Hill House has been hailed as a perfect work of unnerving terror. It is the story of four seekers who arrive at a notoriously unfriendly pile called Hill House: Dr. Montague, an occult scholar looking for solid evidence of a haunting; Theodora, his lighthearted assistant; Eleanor, a friendless, fragile young woman well acquainted with poltergeists; and Luke, the future heir of Hill House.",4
9785170770861,Pet Sematary,Stephen King,BCA,English,1983,422,https://covers.openlibrary.org/b/id/12015500-M.jpg,Pet Sematary is a 1983 horror novel by American writer Stephen King. The novel was nominated for a World Fantasy Award for Best Novel in 1986,4
9789624511383,Misery,Stephen King,Huang guan chu ban she (Xianggang) yu xian gong si,English,1978,382,https://covers.openlibrary.org/b/id/8259296-M.jpg,"Novelist Paul Sheldon has plans to make the difficult transition from writing historical romances featuring heroine Misery Chastain to publishing literary fiction. Annie Wilkes, Sheldon's number one fan, rescues the author from the scene of a car accident. The former nurse takes care of him in her remote house, but becomes irate when she discovers that the author has killed Misery off in his latest book.",4
9781476717753,The troop,Nick Cutter,Simon & Schuster Audio and Blackstone Audio,English,2014,363,https://covers.openlibrary.org/b/id/10327329-M.jpg,"Once every year, Scoutmaster Tim Riggs leads a troop of boys into the Canadian wilderness for a weekend camping trip. This year, something is waiting in the darkness. An intruder stumbles upon their campsite like a wild animal. He is shockingly thin, disturbingly pale, and voraciously hungry. Within his body is a bioengineered nightmare, a horror that spreads faster than fear.",4
9780571347292,Normal People,Sally Rooney,Alberdania,English,2018,304,https://covers.openlibrary.org/b/id/8794265-M.jpg,"At school Connell and Marianne pretend not to know each other. He's popular and well-adjusted, star of the school soccer team while she is lonely, proud, and intensely private. But when Connell comes to pick his mother up from her housekeeping job at Marianne's house, a strange and indelible connection grows between the two teenagers. Throughout their years in college, Marianne and Connell circle one another, straying toward other people and possibilities but always magnetically, irresistibly drawn back together.",7
9780571334247,Conversations With Friends,Sally Rooney,Penguin Random House Grupo Editorial,English,2017,321,https://covers.openlibrary.org/b/id/8199499-M.jpg,"Frances is a coolheaded and darkly observant young woman, vaguely pursuing a career in writing while studying in Dublin. Her best friend is the beautiful and endlessly self-possessed Bobbi. At a local poetry performance one night, they meet a well-known photographer, and as the girls are then gradually drawn into her world, Frances is reluctantly impressed by the older woman's sophisticated home and handsome husband, Nick.",7
9780718186616,Anxious People,Fredrik Backman,HarperCollins Español,English,2020,352,https://covers.openlibrary.org/b/id/10087939-M.jpg,"It's New Year's Eve and House Tricks estate agents are hosting an open viewing in an up-market apartment when an incompetent bank robber rushes in and politely takes everyone hostage. For Anna-Lena and Roger, busy buying-up apartments to fill the hole in their marriage, it's something else to talk about. As the police gather outside, the anxious strangers huddled within try to make the best of a very sticky situation.",7
9780735220706,Eleanor Oliphant is Completely Fine,Gail Honeyman,Penguin Books,English,2017,352,https://covers.openlibrary.org/b/id/8415055-M.jpg,"No one's ever told Eleanor that life should be better than fine. Meet Eleanor Oliphant: She struggles with appropriate social skills and tends to say exactly what she's thinking. Nothing is missing in her carefully timetabled life of avoiding social interactions. But everything changes when Eleanor meets Raymond, the bumbling and deeply unhygienic IT guy from her office.",7
9782757889978,Where the Crawdads Sing,Delia Owens,Vintage Español,English,2018,416,https://covers.openlibrary.org/b/id/8362947-M.jpg,"For years, rumors of the Marsh Girl have haunted Barkley Cove, a quiet town on the North Carolina coast. So in late 1969, when handsome Chase Andrews is found dead, the locals immediately suspect Kya Clark, the so-called Marsh Girl. But Kya is not what they say. Sensitive and intelligent, she has survived for years alone in the marsh that she calls home, finding friends in the gulls and lessons in the sand.",7
9781250174482,The Nightingale,Kristin Hannah,Pan Books,English,2000,560,https://covers.openlibrary.org/b/id/8314147-M.jpg,"Despite their differences, sisters Vianne and Isabelle have always been close. Younger, bolder Isabelle lives in Paris while Vianne is content with life in the French countryside with her husband Antoine and their daughter. But when the Second World War strikes, Antoine is sent off to fight and Vianne finds herself isolated so Isabelle is sent by their father to help her.",7
9780606362849,All the Light We Cannot See,Anthony Doerr,Thorndike Press,English,2014,544,https://covers.openlibrary.org/b/id/14559680-M.jpg,"From the highly acclaimed, multiple award-winning Anthony Doerr, a stunningly ambitious and beautiful novel about a blind French girl and a German boy whose paths collide in occupied France as both try to survive the devastation of World War II. Marie Laure lives with her father in Paris within walking distance of the Museum of Natural History where he works as the master of the locks.",7
9780370329215,The Book Thief,Markus Zusak,cbt,English,1998,559,https://covers.openlibrary.org/b/id/8153054-M.jpg,"The extraordinary, beloved novel about the ability of books to feed the soul even in the darkest of times. When Death has a story to tell, you listen. It is 1939. Nazi Germany. The country is holding its breath. Liesel Meminger is a foster girl living outside of Munich, who scratches out a meager existence for herself by stealing when she encounters something she can't resist: books.",7
9781786691378,Pachinko,Min Jin Lee,Head of Zeus,English,2017,512,https://covers.openlibrary.org/b/id/8044605-M.jpg,"In the early 1900s, teenaged Sunja, the adored daughter of a crippled fisherman, falls for a wealthy stranger at the seashore near her home in Korea. He promises her the world, but when she discovers she is pregnant--and that her lover is married--she refuses to be bought. Instead, she accepts an offer of marriage from a gentle, sickly minister passing through on his way to Japan.",7
9780368266966,The Tattooist of Auschwitz,Heather Morris,Blurb,English,2018,304,https://covers.openlibrary.org/b/id/8572962-M.jpg,"This beautiful, illuminating tale of hope and courage is based on interviews that were conducted with Holocaust survivor and Auschwitz-Birkenau tattooist Ludwig (Lale) Sokolov. In April 1942, Lale Sokolov, a Slovakian Jew, is forcibly transported to the concentration camps at Auschwitz-Birkenau. When his captors discover he speaks several languages, he is put to work as a Tätowierer, tasked with permanently marking his fellow prisoners.",7
9781982147662,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,Yabanci Yayinevi,English,2017,400,https://covers.openlibrary.org/b/id/8354226-M.jpg,"Aging and reclusive Hollywood movie icon Evelyn Hugo is finally ready to tell the truth about her glamorous and scandalous life. But when she chooses unknown magazine reporter Monique Grant for the job, no one is more astounded than Monique herself. Summoned to Evelyn's luxurious apartment, Monique listens in fascination as the actress tells her story from making her way to Los Angeles in the 1950s to her decision to leave show business in the 80s.",7
9788381352079,It Starts with Us,Colleen Hoover,Colleen Hoover,English,2022,352,https://covers.openlibrary.org/b/id/12749873-M.jpg,"Lily and her ex-husband, Ryle, have just settled into a civil coparenting rhythm when she suddenly bumps into her first love, Atlas, again. After nearly two years separated, she is elated that for once, time is on their side, and she immediately says yes when Atlas asks her on a date. But her excitement is quickly hampered by the knowledge that Ryle is still very much a part of her life.",7
9781804990926,Lessons in Chemistry,Bonnie Garmus,Wahlström & Widstrand,English,2022,464,https://covers.openlibrary.org/b/id/12725772-M.jpg,"Chemist Elizabeth Zott is not your average woman. In fact, Elizabeth Zott would be the first to point out that there is no such thing as an average woman. But it's the early 1960s and her all-male team at Hastings Research Institute takes a very unscientific view of equality. When a few years later Elizabeth Zott finds herself not only a single mother, but the reluctant star of America's most beloved cooking show Supper at Six, her unusual approach to cooking proves revolutionary.",7
9789022591932,The Invisible Life of Addie LaRue,V. E. Schwab,"Pan Macmillan Australia Pty, Limited",English,2015,504,https://covers.openlibrary.org/b/id/10092261-M.jpg,"France, 1714: in a moment of desperation, a young woman makes a Faustian bargain to live forever and is cursed to be forgotten by everyone she meets. Thus begins the extraordinary life of Addie LaRue, and a dazzling adventure that will play out across centuries and continents, as a young woman learns how far she will go to leave her mark on the world.",7
9786586015317,Piranesi,Susanna Clarke,Fazi Editore,English,2020,272,https://covers.openlibrary.org/b/id/10226290-M.jpg,"Piranesi's house is no ordinary building; its rooms are infinite, its corridors endless, its walls are lined with thousands upon thousands of statues, each one different from all the others. Within the labyrinth of halls an ocean is imprisoned; waves thunder up staircases, rooms are flooded in an instant. But Piranesi is not afraid; he understands the tides as he understands the pattern of the labyrinth itself.",7
9788466362641,Cloud Cuckoo Land,Anthony Doerr,HarperCollins Publishers Limited,English,2021,656,https://covers.openlibrary.org/b/id/13253465-M.jpg,"From the Pulitzer Prize-winning author of All the Light We Cannot See comes a triumph of imagination and compassion. In the besieged city of Constantinople in 1453, in a public library in Lakeport, Idaho today, and on a spaceship bound for a distant exoplanet decades from now, an ancient text provides solace and the most profound human connection to characters in peril.",7
9781529061246,A Little Life,Hanya Yanagihara,Audible Studios on Brilliance Audio,English,2008,800,https://covers.openlibrary.org/b/id/12065783-M.jpg,"A Little Life is a 2015 novel by American novelist Hanya Yanagihara. The novel was written over the course of eighteen months. Despite the length and difficult subject matter, it became a bestseller.",7
9781433204661,Beautiful Boy,David Sheff,"Simon & Schuster, Limited",English,2007,346,https://covers.openlibrary.org/b/id/6609387-M.jpg,"What had happened to my beautiful boy? To our family? What did I do wrong? Those are the wrenching questions that haunted every moment of David Sheff's journey through his son Nic's addiction to drugs and tentative steps toward recovery. Before Nic Sheff became addicted to crystal meth, he was a charming boy, joyous and funny, a varsity athlete and honor student adored by his two younger siblings.",7
9788499185750,Wild,Cheryl Strayed|Isabel Ferrer|Carlos Milla|Anna Turró Armengol,Random House,English,1767,363,https://covers.openlibrary.org/b/id/7249596-M.jpg,"A powerful, blazingly honest memoir: the story of an eleven-hundred-mile solo hike that broke down a young woman reeling from catastrophe—and built her back up again. At twenty-two, Cheryl Strayed thought she'd lost everything when her mother died young of cancer. With nothing more to lose, she made the most impulsive decision of her life: to hike the Pacific Crest Trail from the Mojave Desert through California and Oregon to Washington State—and to do it alone.",9
9781416544661,The Glass Castle,Jeannette Walls,Scribner,English,2005,347,https://covers.openlibrary.org/b/id/11517692-M.jpg,A story about the early life of Jeannette Walls. The memoir is an exposing work about her early life and growing up on the run and often homeless. It presents a different perspective of life from all over the United States and the struggle a girl had to find normalcy as she grew into an adult.,9
9780062109385,Just Kids,Patti Smith|Patti Smith|Héloïse Esquié,Brombergs,English,2006,320,https://covers.openlibrary.org/b/id/6671097-M.jpg,"In this memoir, singer-songwriter Patti Smith shares tales of New York City: the denizens of Max's Kansas City, the Hotel Chelsea, and her new life in Brooklyn with a young man named Robert Mapplethorpe--the man who changed her life with his love, friendship, and genius.",9
9788960179486,H Is for Hawk,Helen Macdonald,Ático de los libros,English,2006,349,https://covers.openlibrary.org/b/id/917578-M.jpg,"When Helen Macdonald's father died suddenly on a London street, she was devastated. An experienced falconer, Helen had never before been tempted to train one of the most vicious predators, the goshawk, but in her grief, she saw that the goshawk's fierce and feral temperament mirrored her own. Resolving to purchase and raise the deadly creature as a means to cope with her loss, she adopted Mabel.",9
9781922253385,Between the World and Me,Ta-Nehisi Coates,Random House LCC US,English,2015,155,https://covers.openlibrary.org/b/id/11328078-M.jpg,"Between the World and Me is a 2015 nonfiction book written by American author Ta-Nehisi Coates. It is written as a letter to the author's teenage son about the feelings, symbolism, and realities associated with being Black in the United States. Coates recapitulates American history and explains to his son the racist violence that has been woven into American culture.",9
9780140442106,Letters from a Stoic,Seneca the Younger,Penguin,English,1969,254,https://covers.openlibrary.org/b/id/103759-M.jpg,"The power and wealth which Seneca the Younger acquired as Nero's minister were in conflict with his Stoic beliefs. Nevertheless he was the outstanding figure of his age. The Stoic philosophy which Seneca professed in his writings, later supported by Marcus Aurelius, provided Rome with a passable bridge to Christianity. Seneca's major contribution to Stoicism was to spiritualize and humanize a system which could appear cold and unrealistic.",15
9782290011980,The art of happiness,His Holiness Tenzin Gyatso the XIV Dalai Lama|Howard C. Cutler,Simon & Schuster Audio,English,1998,314,https://covers.openlibrary.org/b/id/6671211-M.jpg,"One of the world's greatest spiritual leaders teams up with a psychiatrist to share, for the first time, how he achieved his hard-won serenity and how readers can attain the same inner peace.",15
9780241140093,The consolations of philosophy,Alain De Botton,Blackstone Audio Inc.,English,2000,264,https://covers.openlibrary.org/b/id/418429-M.jpg,"A good introduction to philosophy and the great philosophers for young people, with a short biographical note, and an analysis of how they approached the major issues of life. Chapter headings include Unpopularity, Not Having Enough Money, Frustration, Inadequacy, Broken Heart and Difficulties. The book is well annotated and lavishly illustrated.",15
9781805222477,The Obstacle is the Way,Ryan Holiday,Diversified Publishing,English,2013,224,https://covers.openlibrary.org/b/id/14428233-M.jpg,"The Obstacle is the Way has become a cult classic, beloved by men and women around the world who apply its wisdom to become more successful at whatever they do. The book draws its inspiration from stoicism, the ancient Greek philosophy of enduring pain or adversity with perseverance and resilience. Ryan Holiday shows us how some of the most successful people in history have applied stoicism to overcome difficult or even impossible situations.",15
9781591847816,Ego is the Enemy,Ryan Holiday,Ediciones Culturales Paidós,English,2016,238,https://covers.openlibrary.org/b/id/12447129-M.jpg,"Many of us insist the main impediment to a full, successful life is the outside world. In fact, the most common enemy lies within: our ego. Early in our careers, it impedes learning and the cultivation of talent. With success, it can blind us to our faults and sow future problems. In failure, it magnifies each blow and makes recovery more difficult. At every stage, ego holds us back.",15
9781788174107,High 5 Habit,Mel Robbins,"Hay House, Incorporated",English,2021,264,https://covers.openlibrary.org/b/id/12020347-M.jpg,"Don't let the title fool you. This isn't a book about high fiving everyone else in your life. You're already doing that. In this book, Mel teaches you how to start high fiving the most important person in your life, the one who is staring back at you in the mirror: YOURSELF. Using her signature science-backed wisdom and deeply personal stories, Mel will teach you how to make believing in yourself a habit.",11
9780060912093,Effective Executive,Peter F. Drucker|Joseph A. Maciariello|Jim Collins|Tim Andres Pabon|Zachary First,Vahlen GmbH,English,1967,178,https://covers.openlibrary.org/b/id/4941284-M.jpg,"The measure of the executive, Peter Drucker reminds us, is the ability to get the right things done. This usually involves doing what other people have overlooked as well as avoiding what is unproductive. Intelligence, imagination, and knowledge may all be wasted in an executive job without the acquired habits of mind that mold them into results.",12
9781416591054,Empire of the summer moon,S. C. Gwynne,Constable,English,2010,386,https://covers.openlibrary.org/b/id/6581373-M.jpg,"Describes the actions of both whites and Comanches during a 40-year war over territory, in a story that begins with the kidnapping of a white girl, who grew up to marry a Comanche chief and have a son, Quanah, who became a great warrior.",14
9780062791450,The Woman in the Window: A Novel,A. J. Finn,HARPER COLLINS,English,2017,456,https://covers.openlibrary.org/b/id/8315362-M.jpg,"Anna Fox spends her day drinking wine, watching old movies, and spying on her neighbors. But when she sees something she shouldn't, Anna's world begins to crumble.",6
9781094156439,Guest List,Lucy Foley|Victoria Horrillo Ledesma,HarperCollins Publishers Limited,English,2020,336,https://covers.openlibrary.org/b/id/10096112-M.jpg,"On an island off the coast of Ireland, guests gather to celebrate two people joining their lives together as one. The groom: handsome and charming, a rising television star. The bride: smart and ambitious, a magazine publisher. But perfection is for plans, and people are all too human. As the champagne is popped and the festivities begin, resentments and petty jealousies begin to mingle with the reminiscences and well wishes. And then someone turns up dead.",6
9781787462144,Daisy Jones & The Six,Taylor Jenkins Reid,Blackie Books S.L.U.,English,2019,400,https://covers.openlibrary.org/b/id/8742674-M.jpg,"Everyone knows Daisy Jones & The Six, but nobody knows the real reason why they split at the absolute height of their popularity. Daisy is a girl coming of age in L.A. in the late sixties, sneaking into clubs on the Sunset Strip, sleeping with rock stars, and dreaming of singing at the Whisky a Go-Go. The sex and drugs are thrilling, but it's the rock and roll she loves most.",7
9780670089345,Das geheime Leben der Bäume,Peter Wohlleben,Obelisco,English,2015,264,https://covers.openlibrary.org/b/id/8064205-M.jpg,"A visually stunning journey into the diversity and wonders of forests. In his international bestseller The Hidden Life of Trees, Peter Wohlleben opened readers' eyes to the amazing processes at work in forests every day. With compelling selections from the original book and stunning large-format photographs of trees from around the world, this gorgeous volume distills the essence of Wohlleben's message to show trees in all their glory and diversity.",13
9781484428627,The Final Empire,Brandon Sanderson,Tor Publishing Group,English,2001,669,https://covers.openlibrary.org/b/id/14658160-M.jpg,"For a thousand years ashes have fallen from the sky. For a thousand years nothing has flourished. For a thousand years the skaa have been enslaved and live in misery, mired in inevitable fear. For a thousand years the Lord Ruler has reigned with absolute power, ruling thanks to terror, his powers and his immortality.",2
9788490624890,En man som heter Ove,Fredrik Backman,"Thorndike Press, A part of Gale, Cengage Learning",English,2012,346,https://covers.openlibrary.org/b/id/7437001-M.jpg,"A grumpy yet loveable man finds his solitary world turned on its head when a boisterous young family moves in next door. Meet Ove. He's a curmudgeon, the kind of man who points at people he dislikes as if they were burglars caught outside his bedroom window. He has staunch principles, strict routines, and a short fuse. But behind the cranky exterior there is a story and a sadness.",7
9788466353472,The 5 AM Club,Robin Sharma,HarperCollins,English,2018,368,,"A guide to transforming your life by starting each day early, using the quiet morning hours for personal growth, focus, and habits that boost productivity, health, and inner peace.",11
9781932649260,The ONE Thing,Gary Keller|Jay Papasan,Bard Press,English,2013,240,,"In The ONE Thing, Gary Keller and Jay Papasan present the surprisingly simple truth behind extraordinary results. Using research and real-life examples, they demonstrate how people who achieve great success don't focus on doing more things—they focus on doing fewer things but doing them better.",11
9780446691437,The War of Art,Steven Pressfield,Grand Central Publishing,English,2002,165,,"Steven Pressfield's The War of Art identifies the force that stands between you and the life you were meant to live: Resistance. This book is a guide for anyone who has ever experienced creative blocks or procrastination, revealing how to overcome the forces that hold back creative expression.",11
9780241341032,Everything Is Figureoutable,Marie Forleo,Portfolio,English,2019,272,,"Marie Forleo's Everything Is Figureoutable is rooted in the belief that no matter what challenges you face, you can figure out how to solve them. Drawing from personal experiences and interviews with world-class performers, Forleo provides strategies and mindset shifts to tackle any obstacle.",11
9780062273208,The Hard Thing About Hard Things,Ben Horowitz,HarperBusiness,English,2014,304,,"Ben Horowitz draws on his years of experience as a cofounder and CEO of Opsware to offer essential business advice for entrepreneurs, managers, and executives who face the unique challenges of building and running a startup. Unlike most business books, this one offers no simple formulas or timeless rules. Instead, Horowitz tells it straight.",12
9780525540830,This Is Marketing,Seth Godin,Portfolio,English,2018,256,,"Seth Godin argues that marketing is not about the stuff you make but the stories you tell and the changes you make happen. In This Is Marketing, he reveals that the most successful marketers don't use consumers to solve their company's problem; they use marketing to solve other people's problems.",12
9781982181284,Elon Musk,Walter Isaacson,Simon & Schuster,English,2023,615,,"In his definitive biography of Elon Musk, Walter Isaacson draws on three years of exclusive access to Musk, his family, friends, colleagues, and adversaries to provide a riveting story of one of our most consequential and controversial innovators. Spanning Musk's childhood in South Africa, his companies including Tesla, SpaceX, Twitter, and Neuralink.",10
9780008274948,The Splendid and the Vile,Erik Larson,Crown,English,2020,585,,"Erik Larson's The Splendid and the Vile tells the story of Winston Churchill and the people around him during his first year as prime minister of Britain, when he rallied his nation against Hitler's seemingly relentless war machine. Drawing from diaries, letters, and official documents, Larson paints an indelible portrait of Churchill at his most dramatic.",14
